"","X","subj_idx","session","rt","valence","task","response","correct","ctl_type","task_n","correct_n","valence_n","session_n","task_switch","treatment_cond","val_ctr","sess_ctr","ts_ctr"
"2875",2875,29,"Pre",1.89605,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2876",2876,29,"Pre",1.06853,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2877",2877,29,"Pre",1.29058,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2878",2878,29,"Pre",1.03491,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2879",2879,29,"Pre",1.20722,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2880",2880,29,"Pre",1.07843,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2881",2881,29,"Pre",1.17093,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2882",2882,29,"Pre",0.91177,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2883",2883,29,"Pre",1.39889,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2884",2884,29,"Pre",1.95948,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2885",2885,29,"Pre",1.63715,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2886",2886,29,"Pre",1.76242,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2887",2887,29,"Pre",1.21603,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2888",2888,29,"Pre",1.4725,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2889",2889,29,"Pre",0.94621,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2890",2890,29,"Pre",2.13126,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2891",2891,29,"Pre",1.8656,"negative","self",1,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2892",2892,29,"Pre",1.55338,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2893",2893,29,"Pre",1.22913,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2894",2894,29,"Pre",1.30358,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2895",2895,29,"Pre",1.29914,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2896",2896,29,"Pre",2.29144,"positive","self",0,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2897",2897,29,"Pre",2.78677,"negative","self",1,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2898",2898,29,"Pre",1.64237,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2899",2899,29,"Pre",1.28361,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2900",2900,29,"Pre",1.52134,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2901",2901,29,"Pre",2.43172,"negative","self",1,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2902",2902,29,"Pre",2.71727,"positive","self",0,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2903",2903,29,"Pre",2.31836,"negative","self",1,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2904",2904,29,"Pre",2.00238,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2905",2905,29,"Pre",1.04215,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2906",2906,29,"Pre",1.08472,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2907",2907,29,"Pre",2.31676,"negative","self",1,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2908",2908,29,"Pre",1.37977,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2909",2909,29,"Pre",1.59596,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2910",2910,29,"Pre",1.45316,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2911",2911,29,"Pre",1.15986,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2912",2912,29,"Pre",0.84154,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2913",2913,29,"Pre",1.99035,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2914",2914,29,"Pre",1.10014,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2915",2915,29,"Pre",1.96241,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2916",2916,29,"Pre",1.53349,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2917",2917,29,"Pre",1.19213,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2918",2918,29,"Pre",1.35882,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2919",2919,29,"Pre",1.41716,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2920",2920,29,"Pre",0.99229,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2921",2921,29,"Post",1.04816,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2922",2922,29,"Post",1.39258,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2923",2923,29,"Post",1.46431,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2924",2924,29,"Post",1.62596,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2925",2925,29,"Post",1.0327,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2926",2926,29,"Post",1.12675,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2927",2927,29,"Post",1.08489,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2928",2928,29,"Post",1.28495,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2929",2929,29,"Post",0.94903,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2930",2930,29,"Post",1.09741,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2931",2931,29,"Post",1.21573,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2932",2932,29,"Post",1.2643,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2933",2933,29,"Post",1.79533,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2934",2934,29,"Post",1.23477,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2935",2935,29,"Post",1.72186,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2936",2936,29,"Post",0.79448,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2937",2937,29,"Post",1.24083,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2938",2938,29,"Post",1.0621,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2939",2939,29,"Post",1.97086,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2940",2940,29,"Post",0.96237,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2941",2941,29,"Post",1.06383,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2942",2942,29,"Post",1.15785,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2943",2943,29,"Post",1.20986,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2944",2944,29,"Post",1.14237,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2945",2945,29,"Post",1.16116,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2946",2946,29,"Post",0.8993,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2947",2947,29,"Post",1.84386,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2948",2948,29,"Post",1.00979,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2949",2949,29,"Post",1.20592,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2950",2950,29,"Post",0.94413,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2951",2951,29,"Post",1.16251,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2952",2952,29,"Post",1.26625,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2953",2953,29,"Post",1.28554,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2954",2954,29,"Post",1.51871,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2955",2955,29,"Post",1.0268,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2956",2956,29,"Post",1.30157,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2957",2957,29,"Post",0.95662,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2958",2958,29,"Post",0.9819,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2959",2959,29,"Post",1.26513,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2960",2960,29,"Post",1.76925,"negative","self",1,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2961",2961,29,"Post",0.9662,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2962",2962,29,"Post",1.2656,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2963",2963,29,"Post",1.1579,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2964",2964,29,"Post",1.26291,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2965",2965,29,"Post",0.7742,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2966",2966,29,"Post",0.92683,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2967",2967,29,"Post",1.48777,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2968",2968,29,"Post",1.15496,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2969",2969,29,"Post",1.44491,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2970",2970,29,"Post",1.17667,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2971",2971,29,"Post",1.56403,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2972",2972,29,"Post",1.01869,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2973",2973,29,"Post",1.01696,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2974",2974,29,"Post",2.38,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2975",2975,29,"Post",1.1391,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2976",2976,29,"Post",1.2659,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"2977",2977,29,"Post",0.94483,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"2978",2978,29,"Post",1.11133,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"2979",2979,29,"Post",1.98974,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"2980",2980,30,"Pre",1.53493,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2981",2981,30,"Pre",1.73899,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2982",2982,30,"Pre",1.87989,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2983",2983,30,"Pre",1.29572,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2984",2984,30,"Pre",2.17909,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2985",2985,30,"Pre",2.37199,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2986",2986,30,"Pre",1.84495,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2987",2987,30,"Pre",2.15014,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2988",2988,30,"Pre",2.3222,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2989",2989,30,"Pre",1.7078,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2990",2990,30,"Pre",1.47433,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2991",2991,30,"Pre",1.97816,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2992",2992,30,"Pre",2.04585,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2993",2993,30,"Pre",1.99216,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2994",2994,30,"Pre",1.74894,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"2995",2995,30,"Pre",1.53566,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2996",2996,30,"Pre",2.16889,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"2997",2997,30,"Pre",2.17886,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"2998",2998,30,"Pre",1.95814,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"2999",2999,30,"Pre",1.89038,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3000",3000,30,"Pre",2.01211,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3001",3001,30,"Pre",1.41049,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3002",3002,30,"Pre",2.08754,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3003",3003,30,"Pre",1.56773,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3004",3004,30,"Pre",1.75619,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3005",3005,30,"Pre",2.03633,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3006",3006,30,"Pre",2.03224,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3007",3007,30,"Pre",1.83721,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3008",3008,30,"Pre",1.37472,"negative","self",1,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3009",3009,30,"Pre",2.96353,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3010",3010,30,"Pre",2.55415,"positive","self",0,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3011",3011,30,"Pre",2.15795,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3012",3012,30,"Pre",1.37014,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3013",3013,30,"Pre",1.88857,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3014",3014,30,"Pre",1.78669,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3015",3015,30,"Pre",1.2132,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3016",3016,30,"Pre",2.0341,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3017",3017,30,"Pre",1.17915,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3018",3018,30,"Pre",1.50493,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3019",3019,30,"Pre",1.92304,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3020",3020,30,"Pre",1.52687,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3021",3021,30,"Pre",1.11134,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3022",3022,30,"Pre",1.97579,"negative","self",1,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3023",3023,30,"Pre",1.74383,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3024",3024,30,"Pre",1.69282,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3025",3025,30,"Pre",1.50087,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3026",3026,30,"Pre",1.1816,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3027",3027,30,"Pre",1.37741,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3028",3028,30,"Pre",1.70302,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3029",3029,30,"Pre",1.12182,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"3030",3030,30,"Pre",1.55768,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"3031",3031,30,"Pre",1.5906,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"3032",3032,30,"Pre",2.07797,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"3033",3033,30,"Pre",1.55853,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
